기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20243,11140635,약수동,1977182,895285,1081897,233498,250032,358549,316091,305036,513975,277066,276925,279139,277937,282206,290217,293689
20243,11140645,청구동,3237643,1461011,1776632,498978,382338,585599,488368,505660,776699,464482,458997,461785,464436,459425,456631,471884
20243,11140650,신당5동,3398814,1581404,1817410,336008,528030,605915,514606,575656,838599,473694,476271,478739,482640,493001,506024,488443
20243,11140665,동화동,3686931,1732739,1954193,429541,476103,567485,579574,663922,970309,524749,527494,533263,536149,534649,519706,510923
20243,11140670,황학동,5456634,2586705,2869931,555945,893640,1160181,882337,764375,1200157,764458,763881,773425,780870,780535,806741,786726
20243,11140680,중림동,1801410,868451,932961,160651,238942,364012,362794,297860,377150,268495,268459,270921,272170,271993,228963,220411
20234,11170555,청파동,7593231,3313023,4280207,941294,1723866,1394218,1134688,1041501,1357665,1089927,1098517,1105370,1101910,1085815,1045660,1066032
20233,11170555,청파동,7277132,3232756,4044376,890219,1583878,1340612,1090806,1030643,1340974,1059470,1056331,1056928,1038775,1028808,987858,1048961
20232,11170555,청파동,7747013,3327960,4419054,1042130,1748035,1397506,1119141,1064695,1375507,1118943,1134512,1137692,1132710,1106243,1040640,1076273
20231,11170555,청파동,7546132,3330740,4215393,900309,1639925,1414683,1123062,1063490,1404664,1080960,1088511,1084177,1087680,1083353,1043633,1077818
20251,11170560,원효로1동,5005893,2385600,2620293,555182,800353,1257356,941388,696371,755242,723237,725234,716916,726380,739724,694412,679991
20244,11170560,원효로1동,5038071,2394911,2643161,546208,809682,1265320,959402,686721,770739,732088,730126,731457,733366,737832,693483,679720
20243,11170560,원효로1동,4856440,2330497,2525943,517788,776289,1213605,937308,662839,748608,703797,705384,709400,709380,711032,664973,652472
20242,11170560,원효로1동,4940428,2372884,2567545,523534,787972,1237395,968105,675398,748023,720747,734184,717859,724733,723642,661926,657338
20241,11170560,원효로1동,4894686,2354739,2539947,530763,776701,1224868,950808,671640,739907,705633,724331,728741,721981,707189,654533,652278
20234,11170560,원효로1동,5026946,2451431,2575515,578890,803324,1236711,967782,686166,754073,721181,739468,746344,749176,743982,671961,654836
20233,11170560,원효로1동,5126860,2507451,2619411,562679,829932,1268677,977490,714494,773588,760072,755699,761181,747401,742672,678246,681592
20232,11170560,원효로1동,5160977,2541370,2619608,575112,828281,1272891,977972,720862,785857,751316,758681,769313,768321,755491,683037,674817
20231,11170560,원효로1동,5230273,2579625,2650647,604057,828140,1297324,986405,720987,793362,761363,766856,768395,770748,771223,699926,691761
20251,11170570,원효로2동,3772138,1822473,1949665,503056,480591,718905,649655,571573,848358,538980,539117,540127,541108,536938,531814,544052
20244,11170570,원효로2동,3852280,1853373,1998908,547388,478649,728829,668599,581227,847589,551861,551661,553640,550139,547644,544710,552626
20243,11170570,원효로2동,3874985,1871360,2003626,573082,491985,716047,661282,584739,847852,556384,555503,558653,555696,549451,542922,556378
20243,11200520,왕십리2동,4257821,1874223,2383597,561804,685638,808954,657313,622256,921858,594867,593802,599062,597541,595197,632114,645236
20243,11200535,왕십리도선동,5497986,2513452,2984533,706476,996889,1024744,885991,818718,1065168,780272,777210,789042,791267,799681,787655,772859
20243,11200540,마장동,5084854,2487987,2596867,628116,830053,807369,790647,836344,1192323,724676,727343,732369,735423,734769,717810,712463
20243,11200550,사근동,3900199,1888667,2011532,557563,1610160,491048,374902,364851,501674,554303,556032,566082,572674,575321,547759,528027
20243,11200560,행당1동,5352424,2517033,2835391,784479,1085818,895736,883322,784829,918240,758455,759257,771184,777873,780842,771750,733065
20243,11200570,행당2동,4521871,2012287,2509585,815458,512977,722166,803951,681406,985915,635867,636343,642970,640572,636853,656465,672801
20243,11200580,응봉동,2977452,1317042,1660408,571815,282217,451724,554236,468492,648967,421250,423912,417908,419142,417113,431618,446505
20243,11200590,금호1가동,3263574,1424063,1839510,572585,289157,561679,649260,482405,708486,453360,453427,457542,452978,452991,490827,502449
20243,11200615,금호2?3가동,6275018,2832220,3442799,985557,646751,1041718,1103764,992605,1504624,881434,878498,881812,878798,878592,932442,943443
20243,11200620,금호4가동,2885876,1327401,1558474,411184,298135,527065,508846,446028,694618,406528,408571,407578,407745,409507,423962,421986
20243,11200645,옥수동,2862565,1292721,1569844,526997,262458,491876,517307,401882,662046,403583,405006,407152,408139,410640,417681,410363
20243,11200650,성수1가1동,3079247,1483489,1595758,315852,550383,703761,490336,460830,558085,449894,454015,459050,457997,458451,406352,393490
20243,11200660,성수1가2동,5569494,2699537,2869957,532473,1178673,1363652,992577,723278,778840,841939,847774,855319,862450,865543,673943,622527
20243,11200670,성수2가1동,4858644,2450567,2408076,512213,744948,953491,765387,839798,1042807,698487,698179,698411,703912,704243,679887,675525
20243,11200690,성수2가3동,5525815,2741437,2784378,444081,1274117,1263776,965709,765718,812412,846432,855850,860860,866673,864769,638004,593226
20243,11200720,송정동,2961513,1501543,1459970,289476,626429,538096,483235,414258,610019,423078,424747,426236,429141,424113,413726,420474
20243,11200790,용답동,3290351,1611188,1679164,273029,656016,581656,489906,551823,737921,466360,467342,470036,470435,468545,467726,479906
20243,11215710,화양동,9185529,4286968,4898561,833992,3941402,1607462,991888,813648,997136,1271126,1271481,1292518,1301781,1326397,1386585,1335641
20243,11215730,군자동,6315541,3034029,3281511,755370,1813524,1149982,884019,729936,982710,907653,909523,914965,920678,908988,873861,879873
20243,11215740,중곡1동,3737481,1796444,1941036,411677,672118,768242,585292,536690,763462,526816,525105,529992,528338,526762,548267,552201
20243,11215750,중곡2동,4435244,2051162,2384083,677492,667026,772899,699384,675900,942543,628826,626468,628280,630885,626440,637982,656364
20243,11215760,중곡3동,4943489,2285462,2658028,594118,664995,875318,715783,828655,1264620,692872,691185,698929,693345,689953,722598,754609
20243,11215770,중곡4동,6342841,2896222,3446617,856037,839916,972410,917907,1036840,1719730,895355,893095,890006,888231,880667,927429,968057
20243,11215780,능동,2129513,967204,1162309,286201,401796,448213,325580,275262,392461,301699,303174,305555,305430,306334,305059,302262
20243,11215810,광장동,5946361,2714886,3231474,1705181,613617,637067,1129989,901107,959401,851795,848013,857346,859045,857718,838604,833841
20243,11215820,자양1동,7896923,3731075,4165848,983375,1448302,1375366,1225497,1196768,1667614,1130024,1123301,1125620,1127573,1124978,1130522,1134906
20243,11215830,자양2동,5279162,2515946,2763216,919222,648137,881023,900457,772323,1158000,743467,743251,749197,748064,743324,768595,783263
20243,11215840,자양3동,6845415,3171841,3673573,1377284,928292,1017125,1115681,985694,1421339,968904,964072,972532,975598,972085,992911,999314
20243,11215847,자양4동,8643474,4086107,4557366,910760,1711785,1507113,1297884,1353668,1862265,1214074,1213198,1220576,1215486,1231296,1281222,1267622
20243,11215850,구의1동,7002457,3310841,3691615,852758,1356087,1354074,1107961,1038975,1292602,996559,995990,1003103,1003968,998738,999293,1004805
20243,11215860,구의2동,4998537,2218111,2780425,891108,621258,736170,826632,762974,1160394,701039,702427,704735,704223,699607,733761,752744
20243,11215870,구의3동,6410265,2959836,3450429,1300166,822751,938591,1105773,1029379,1213607,907297,906145,916064,910590,920648,937003,912519
20243,11230536,용신동,14274517,6994576,7279941,1310906,2582413,2467302,2271311,2243041,3399546,2054477,2049039,2065273,2075008,2076979,1988338,1965403
20243,11230545,제기동,12221734,5916346,6305387,1286881,2681536,1549840,1549422,1782472,3371581,1759235,1755942,1760137,1772007,1769613,1738834,1665964
20243,11230560,전농1동,11286951,5384537,5902414,1716102,2245230,1621971,1714594,1565294,2423761,1589746,1600676,1612375,1618076,1607199,1618022,1640858
20243,11230570,전농2동,2468454,1136735,1331720,482993,284584,321881,396406,369388,613203,349516,350003,349305,350258,348497,354806,366069
20243,11230600,답십리1동,6906589,3157884,3748705,1140354,870833,1159438,1227521,1006328,1502115,977119,975401,987423,982682,985116,999379,999466
20243,11230610,답십리2동,5686789,2672342,3014447,760982,636224,917910,970237,924547,1476888,800561,799613,802442,797644,795762,839632,851133
20243,11230650,장안1동,9154094,4476734,4677360,1077912,1230374,1685414,1718050,1396971,2045374,1312385,1307555,1319358,1319538,1313763,1284998,1296497
20243,11230660,장안2동,7359660,3453200,3906460,1419609,864571,1102754,1314485,1111692,1546548,1036433,1037905,1042128,1045185,1042249,1075171,1080589
20243,11230705,청량리동,6307812,2940900,3366913,587317,932928,836278,866435,1003297,2081558,883400,884336,887378,889670,889395,927996,945636
20243,11230710,회기동,4481314,1968950,2512363,614027,1743430,549738,472202,417895,684022,642676,650965,655508,659926,656221,617382,598637
20243,11230720,휘경1동,5698325,2590177,3108148,638322,1736090,810158,668976,723733,1121046,804483,805098,812017,815056,810758,825434,825479
20243,11230730,휘경2동,4248164,2008373,2239790,582442,1265347,557246,514255,518461,810411,604586,601080,605188,608944,599245,604267,624853
20243,11230740,이문1동,8327026,3989951,4337075,972559,3096972,956279,933608,980192,1387418,1190449,1190870,1191769,1211045,1196114,1174216,1172562
20243,11230750,이문2동,3665996,1751537,1914458,562395,559590,417972,619935,574947,931155,519746,518232,518613,516105,513927,534968,544403
20243,11260520,면목2동,5401048,2593636,2807412,771889,653446,781414,829176,960782,1404340,762477,761671,761567,759355,756565,788651,810763
20243,11260540,면목4동,4719874,2256275,2463599,666648,566218,696939,762150,772557,1255364,669826,667024,667063,662564,661334,686891,705175
20243,11260550,면목5동,2413701,1149250,1264451,337541,255542,385631,384528,422308,628150,337174,336814,337649,339098,335292,357647,370029
20243,11260565,면목본동,9608441,4460007,5148434,1025644,1389503,1629396,1391262,1705637,2466997,1357505,1347026,1352237,1350945,1343625,1414179,1442923
20243,11260570,면목7동,6104342,2880705,3223636,761170,746748,933357,914905,1030994,1717167,860301,857358,855828,854882,847627,899771,928575
20243,11260575,면목3?8동,6379377,3022942,3356436,753524,938526,995139,991894,1051072,1649224,908842,906781,907240,907421,902647,919652,926794
20243,11260580,상봉1동,4211577,1954391,2257186,681966,510097,673825,633415,646530,1065744,597179,601495,599516,596806,590617,604571,621392
20243,11260590,상봉2동,7300817,3399615,3901201,625277,1439564,1512410,1064120,1110258,1549187,1012287,1010905,1023921,1018147,1037556,1114902,1083098
20243,11260600,중화1동,4979874,2329435,2650440,844237,602334,775849,709930,762326,1285198,710433,708908,710994,709578,703773,705920,730267
20243,11260610,중화2동,7506069,3673997,3832071,881942,973329,1116803,1081913,1306063,2146019,1059599,1053647,1053577,1047961,1053643,1109357,1128286
20243,11260620,묵1동,6843788,3163866,3679922,1119960,894209,996350,1020759,1045114,1767396,964548,961931,965642,963081,956927,1000525,1031135
20243,11260630,묵2동,5243604,2468506,2775098,647330,726786,815011,813651,895315,1345510,735708,735124,739233,735194,738086,779781,780478
20243,11260655,망우본동,11179831,5118911,6060920,1669926,1376443,1790729,1796778,1720249,2825704,1568754,1572727,1574752,1561628,1567550,1639777,1694640
20243,11260660,망우3동,4011481,1867928,2143554,466848,491315,569294,580774,714459,1188789,569683,570417,567781,565317,559591,576095,602597
20243,11260680,신내1동,4911434,2229696,2681737,948038,490868,663557,728547,752612,1327811,697921,693668,692775,694398,693925,713027,725719
20243,11260690,신내2동,1757177,800646,956529,317060,177815,240322,266056,285880,470044,252172,248169,250794,252076,251428,250239,252300
20242,11440590,용강동,5856981,2707940,3149041,1169274,601989,969231,1163678,869490,1083319,847511,857494,839498,846310,851160,814428,800578
20242,11440600,대흥동,7783771,3545907,4237864,1057608,2417175,1267612,1096641,860162,1084573,1118965,1141478,1129636,1130204,1123331,1092343,1047813
20242,11440610,염리동,5109819,2263244,2846576,969472,681025,892717,1012148,702564,851896,739388,745265,738105,738731,732400,708063,707868
20242,11440630,신수동,5030167,2416728,2613438,887235,882069,771260,850225,720950,918429,719182,719467,716306,717915,717187,717486,722624
20242,11440655,서강동,6255280,2944958,3310320,890207,1615809,1120129,939107,721472,968555,884293,892520,896690,889331,890975,909694,891775
20242,11440660,서교동,17660687,7879969,9780718,1793455,6036711,3732062,2611969,1680494,1805997,2378540,2434290,2459482,2486097,2634888,2796098,2471291
20242,11440680,합정동,4510338,2083393,2426947,436359,1054536,1103013,752991,533695,629744,626860,642283,637480,645886,663685,660684,633460
20242,11440690,망원1동,7508389,3308450,4199938,778732,1420594,1663899,1281399,965719,1398045,1024399,1011768,1045481,1028131,1046256,1175868,1176484
20242,11440700,망원2동,5651687,2559762,3091925,772171,781189,1039230,1004999,885260,1168840,787880,775019,790742,782455,790034,847299,878259
20242,11440710,연남동,6448921,2856991,3591930,667954,1666432,1440294,1057359,700089,916794,891144,885986,907434,900241,919295,983181,961639
20242,11440720,성산1동,5853035,2606312,3246723,814206,955972,1177880,1126676,797549,980755,835225,835414,838912,831994,825314,835262,850912
20242,11440730,성산2동,7089477,3118361,3971117,1165706,1114808,1259362,1202535,1026646,1320421,1001642,993872,999679,986674,983117,1051762,1072732
20242,11440740,상암동,5276352,2549768,2726584,771008,856932,1080589,1093655,730831,743337,803041,834227,784329,813779,792245,640348,608380
20242,11470510,목1동,4894012,2264102,2629912,1367591,541421,584602,965441,691429,743530,680988,683822,689648,690946,709389,745324,693896
20242,11470520,목2동,6796030,3163644,3632387,1115708,888881,1196490,1094328,1006451,1494172,959322,934810,962312,945134,931267,1011750,1051435
20242,11470530,목3동,4851485,2209710,2641775,777481,592071,827221,770783,743284,1140644,686535,672798,689477,676716,682201,706308,737451
20242,11470540,목4동,5679498,2706560,2972938,1396951,669069,661170,948875,915454,1087978,811612,795351,809722,802036,802472,818719,839587
20242,11470550,목5동,4461094,2072463,2388630,1483536,362357,392653,870106,600813,751627,620624,616028,624812,623357,627428,671173,677670
20242,11470560,신월1동,4083190,1980973,2102215,537126,425215,622927,653049,654364,1190508,576093,564090,577792,569031,564489,603898,627796
